Date,Time,Nitric oxide,Nitrogen dioxide,Nitrogen oxides as nitrogen dioxide,Carbon monoxide,PM10 particulate matter (Hourly measured),PM2.5 particulate matter (Hourly measured),Modelled Wind Direction,Modelled Wind Speed,Modelled Temperature
2020/6/30,1:00:00,0.40563,4.21702,4.83898,0.061866,4.225,2.689,264.9,3.7,13
2020/6/30,2:00:00,0.54084,5.87616,6.70545,0.061866,2.5,1.722,265,4,12.5
2020/6/30,3:00:00,0.47324,4.51085,5.23647,0.06749,3.675,2.335,265.3,2.7,11.5
2020/6/30,4:00:00,1.2507,7.10353,9.02124,0.061866,2.4,1.627,254.4,2.6,10.9
2020/6/30,5:00:00,0.60845,6.11815,7.05109,0.078738,3.75,2.382,264.5,2.7,12
2020/6/30,6:00:00,2.19718,10.21476,13.58371,0.078738,4.15,2.5,271,2.8,12.2
2020/6/30,7:00:00,7.16617,15.03883,26.02681,0.317765,4.325,2.665,274.8,3.4,12.7
2020/6/30,8:00:00,9.56616,17.06198,31.72989,0.354322,3.15,1.226,269.7,3.7,13.3
2020/6/30,9:00:00,9.05912,18.09866,31.98912,0.314952,2.8,1.085,262.8,4.2,13.8
2020/6/30,10:00:00,9.12673,14.00284,27.99696,0.309329,3.35,1.014,258.9,4.8,14.6
2020/6/30,11:00:00,9.02532,12.34371,26.18235,0.247462,4.725,1.321,260.7,5.6,16.7
2020/6/30,12:00:00,7.5042,13.4836,24.98988,0.261524,5.45,2.288,265.7,5.6,17.4
2020/6/30,13:00:00,No data,No data,No data,No data,5.8,2.359,267.8,5.4,18.1
2020/6/30,14:00:00,9.09293,20.37991,34.3222,0.345885,7.85,3.325,272.9,5,17.8
2020/6/30,15:00:00,8.31546,21.6757,34.42589,0.317765,11.85,4.741,265,4.3,17.8
2020/6/30,16:00:00,8.21406,23.85319,36.4479,0.281208,10.175,5.448,263.3,3.6,17.4
2020/6/30,17:00:00,5.50984,16.95635,25.40465,0.230591,11.3,6.321,265.5,3,16.9
2020/6/30,18:00:00,4.969,21.15564,28.77466,0.177161,11.325,6.651,274.5,2.6,16.4
2020/6/30,19:00:00,4.19153,22.03665,28.46358,0.146228,10.65,6.627,274.2,2.3,15.4
2020/6/30,20:00:00,2.4676,21.6729,25.4565,0.143415,13.125,7.807,224.1,2,14.5
2020/6/30,21:00:00,2.29858,24.10959,27.63404,0.137792,12.225,7.854,195,1.1,13.9
2020/6/30,22:00:00,1.79154,19.96165,22.70865,0.137792,13.975,9.151,203.9,0.3,13.8
2020/6/30,23:00:00,1.55492,21.828,24.21219,0.143415,13.075,8.373,72.6,1.3,13.6
2020/6/30,24:00:00,1.52112,16.28044,18.61279,0.126544,12.225,8.09,65.6,1.7,13.3
2020/7/1,1:00:00,0.58609,9.26113,10.15978,0.061941,11.525,7.382,348.7,1.4,12.6
2020/7/1,2:00:00,0.67626,8.91553,9.95244,0.064756,12.05,7.429,4.7,1.5,12.2
2020/7/1,3:00:00,0.47338,10.05597,10.78181,0.067572,12.325,8.467,342,1.4,12
2020/7/1,4:00:00,0.60863,8.24169,9.17491,0.073204,11.85,7.759,352.3,1.2,11.8
2020/7/1,5:00:00,1.35252,9.48552,11.55935,0.073204,11.95,7.406,15.1,1.1,11.7
2020/7/1,6:00:00,1.99496,10.78122,13.84012,0.064756,11.725,7.5,5.6,0.9,11.7
2020/7/1,7:00:00,9.46762,22.96036,37.47717,0.222425,15.725,9.693,274.6,0.8,11.7
2020/7/1,8:00:00,9.56906,20.47222,35.14457,0.11262,15.95,11.085,212.2,1.1,11.9
2020/7/1,9:00:00,9.06186,19.22831,33.12298,0.126698,6.75,4.953,232.3,1.3,12.4
2020/7/1,10:00:00,10.2115,22.1826,37.84002,0.216794,4.25,2.359,273.4,1.4,13.3
2020/7/1,11:00:00,7.23597,14.14897,25.24396,0.076019,4.15,2.689,292.1,1.4,14.3
2020/7/1,12:00:00,7.94604,16.11851,28.30226,0.118251,5.8,2.359,297.9,1.4,15.2
2020/7/1,13:00:00,7.67553,16.89612,28.66511,0.191455,6.725,2.075,289.4,1.8,15.9
2020/7/1,14:00:00,8.48704,21.30191,34.31519,0.123883,7.55,2.877,283.3,2,15.9
2020/7/1,15:00:00,11.63165,29.12815,46.96309,0.22524,8.1,3.609,279.3,1.8,15.9
2020/7/1,16:00:00,11.96977,24.2555,42.6089,0.166115,9.175,3.443,276.7,1.6,15.7
2020/7/1,17:00:00,6.12014,17.67412,27.05821,0.101359,7.45,4.575,307.5,1.4,15.3
2020/7/1,18:00:00,3.11079,13.63184,18.40165,0.090096,6.875,5.236,355.9,1.8,14.8
2020/7/1,19:00:00,2.77266,9.58876,13.84012,0.064756,3.875,2.807,27.2,2.2,14
2020/7/1,20:00:00,1.14964,9.74476,11.50751,0.070388,4.55,3.184,31.6,2.6,13.4
2020/7/1,21:00:00,0.50719,7.87887,8.65655,0.070388,4.575,3.349,25,2.6,13
2020/7/1,22:00:00,0.57482,7.72334,8.60472,0.073204,5.175,3.491,30.4,2.8,12.7
2020/7/1,23:00:00,0.47338,6.06463,6.79047,0.070388,4.9,3.491,33.8,2.5,12.4
2020/7/1,24:00:00,0.33813,4.45776,4.97622,0.061941,4.75,3.561,36.6,2.3,12.3
2020/7/2,1:00:00,0.45098,4.49102,5.18251,0.075171,5.875,3.868,68.1,3,12.3
2020/7/2,2:00:00,0.58627,2.83247,3.7314,0.056379,5.4,3.255,57.9,2.6,12.1
2020/7/2,3:00:00,0.30441,2.90188,3.36863,0.062017,3.875,2.5,43,2.4,11.9
2020/7/2,4:00:00,0.40588,4.09374,4.71608,0.070474,1.225,0.495,39.7,2.9,11.7
2020/7/2,5:00:00,1.04852,5.33685,6.94456,0.070474,1.375,0.542,40.6,3.1,11.4
2020/7/2,6:00:00,2.06321,8.44526,11.60881,0.070474,1.7,0.967,55,3.2,11.2
2020/7/2,7:00:00,5.24259,15.95648,23.995,0.07893,2.225,1.297,46.1,2.9,11.4
2020/7/2,8:00:00,6.56169,17.45799,27.51911,0.076112,3.175,1.392,37,2.7,11.4
2020/7/2,9:00:00,5.61464,14.91958,23.52858,0.070474,2.3,1.203,23.8,2.7,11.7
2020/7/2,10:00:00,8.59108,17.87041,31.04321,0.067654,2.95,1.509,21.8,2.5,11.9
2020/7/2,11:00:00,5.95287,14.60826,23.73588,0.101482,3.475,1.887,28.4,2.3,12.3
2020/7/2,12:00:00,7.40727,17.40525,28.76291,0.081749,3.05,1.627,36,2.2,12.5
2020/7/2,13:00:00,5.61464,12.74293,21.35192,0.07893,2.8,1.698,40.8,1.6,12.7
2020/7/2,14:00:00,8.1852,16.52339,29.07386,0.124033,3.675,2.359,54.9,1.4,12.7
2020/7/2,15:00:00,4.76906,15.12779,22.44025,0.101482,3.325,1.651,62.5,1.3,12.9
2020/7/2,16:00:00,9.0646,20.09837,33.99724,0.132491,4.45,2.005,83.9,0.7,13.5
2020/7/2,17:00:00,2.3338,12.48733,16.06577,0.07893,4.175,2.618,122.7,1.3,15.7
2020/7/2,18:00:00,2.09704,15.28614,18.50155,0.093025,5.225,2.948,153.4,1.9,15.7
2020/7/2,19:00:00,2.13086,20.41678,23.68405,0.081749,6.45,3.962,181.7,1.7,15.3
2020/7/2,20:00:00,1.82645,20.62441,23.42493,0.084569,7.9,4.269,200.3,1.8,13.3
2020/7/2,21:00:00,2.43527,27.30919,31.04321,0.104301,10.925,6.439,243.8,2,11.7
2020/7/2,22:00:00,3.88966,31.45363,37.41769,0.160679,9.675,6.533,249.8,2.2,10.4
2020/7/2,23:00:00,3.58525,28.91453,34.41184,0.160679,11.275,7.052,257,2.3,9.6
2020/7/2,24:00:00,3.07791,17.56539,22.28478,0.115576,6.8,3.962,251.6,2.3,8.7
2020/7/3,1:00:00,0.63156,9.80904,10.77741,0.053625,5.95,3.774,218.7,1.8,9.8
2020/7/3,2:00:00,0.67667,10.63799,11.67553,0.064915,7.875,4.929,224.6,2.1,10.1
2020/7/3,3:00:00,0.67667,12.38241,13.41995,0.081849,10.625,6.981,239.2,2.7,10.5
2020/7/3,4:00:00,0.64284,9.16997,10.15564,0.062093,8.45,5.024,235.3,3.2,10.8
2020/7/3,5:00:00,0.812,8.91059,10.15564,0.050802,6.525,3.585,224.4,3.2,10.8
2020/7/3,6:00:00,2.50367,15.48789,19.3268,0.059269,5.95,3.278,226.7,3.4,11.3
2020/7/3,7:00:00,5.44717,20.66389,29.0161,0.110073,7.975,3.349,228.7,4.3,12.1
2020/7/3,8:00:00,4.60134,17.03844,24.09373,0.090316,9.25,3.726,233,4.6,12.2
2020/7/3,9:00:00,4.97351,17.97041,25.59635,0.104428,6.875,3.042,234.4,5.5,12.3
2020/7/3,10:00:00,5.51484,15.68957,24.14554,0.10725,4.525,2.005,239.4,6,13
2020/7/3,11:00:00,5.00734,15.22419,22.902,0.10725,5.2,2.264,242.8,6.4,13.8
2020/7/3,12:00:00,4.60134,11.23522,18.29051,0.081849,5.4,2.406,246.5,6.7,14.9
2020/7/3,13:00:00,3.654,10.14887,15.7516,0.087493,5.125,2.075,246,6.3,15.1
2020/7/3,14:00:00,4.09384,9.26721,15.54434,0.090316,5.175,1.84,242.6,6,14.9
2020/7/3,15:00:00,3.82317,8.54231,14.40442,0.084671,5.025,1.25,240.5,6.3,14.9
2020/7/3,16:00:00,3.31567,10.82309,15.90704,0.115717,3.825,1.132,242.1,5.9,14.8
2020/7/3,17:00:00,2.67284,11.49786,15.59616,0.10725,2.25,1.038,244.2,5.6,14.6
2020/7/3,18:00:00,2.30067,9.5296,13.05725,0.098782,3.075,1.274,244.4,5.3,14.4
2020/7/3,19:00:00,2.03,8.70107,11.8137,0.101606,2.15,0.825,240.6,5,14.3
2020/7/3,20:00:00,1.827,9.11596,11.91733,0.104428,1.9,0.708,239.2,4.7,14.4
2020/7/3,21:00:00,2.60517,10.51352,14.50805,0.124184,1.575,0.542,242.5,4.5,14.5
2020/7/3,22:00:00,1.35334,8.236,10.31108,0.098782,1.225,0.66,245.7,4.4,14.6
2020/7/3,23:00:00,1.79317,7.76885,10.51834,0.138296,2.375,1.344,251,4.7,14.8
2020/7/3,24:00:00,0.67667,6.37193,7.40947,0.110073,3.925,2.689,252.8,5,15
2020/7/4,1:00:00,0.49637,4.00486,4.76596,0.10738,3.425,2.406,235.9,3,15.3
2020/7/4,2:00:00,0.40612,2.89995,3.52266,0.090426,1.375,0.778,250.3,4.4,15.6
2020/7/4,3:00:00,0.40612,2.95175,3.57447,0.098903,2.325,1.226,249.6,4,15.7
2020/7/4,4:00:00,0.30459,2.84841,3.31545,0.104554,1.125,0.542,250.8,4.2,15.8
2020/7/4,5:00:00,0.64303,4.60886,5.59482,0.0876,1.725,1.038,257.4,4.1,15.6
2020/7/4,6:00:00,1.45528,7.87037,10.10176,0.093251,1.775,1.203,255.6,4.7,15.6
2020/7/4,7:00:00,6.39644,11.17284,20.98057,0.226063,2,1.108,260.5,5,16
2020/7/4,8:00:00,5.85494,10.18999,19.16744,0.129986,2.225,1.108,263.9,5,16.2
2020/7/4,9:00:00,6.12569,9.10139,18.49399,0.115858,3.1,1.557,264.9,5.2,16.5
2020/7/4,10:00:00,7.81787,11.53173,23.51897,0.138464,3,1.038,269.4,5.1,16.8
2020/7/4,11:00:00,6.32875,8.89364,18.5976,0.110206,2.75,1.203,274.5,6.1,18.2
2020/7/4,12:00:00,9.07008,12.71993,26.6272,0.132812,5.025,3.231,276.2,6.1,19.1
2020/7/4,13:00:00,8.29168,11.11605,23.82979,0.121509,4.275,2.311,270.3,5.2,19.3
2020/7/4,14:00:00,8.02093,9.30363,21.60222,0.127161,2.675,1.132,260.8,4.9,18.5
2020/7/4,15:00:00,8.4609,8.78444,21.75763,0.113032,1.7,0.708,267.3,3.4,17.3
2020/7/4,16:00:00,5.55035,8.37765,16.88807,0.096077,2.15,0.896,262.5,3.2,16.7
2020/7/4,17:00:00,5.68573,8.17008,16.88807,0.084774,2.6,1.108,256.1,3.5,16.3
2020/7/4,18:00:00,5.48266,8.89587,17.3025,0.093251,2.25,1.486,241.7,3.2,15.9
2020/7/4,19:00:00,5.71957,12.93595,21.70583,0.149767,7.1,5.425,241.4,3.3,15.6
2020/7/4,20:00:00,4.87348,14.75131,22.22387,0.14129,7.45,5.071,218.4,2.8,15.4
2020/7/4,21:00:00,3.48589,14.0297,19.37465,0.138464,5.875,4.316,221.9,3.6,15.6
2020/7/4,22:00:00,3.38436,9.67844,14.86772,0.115858,5.05,3.16,222.1,3.7,15.6
2020/7/4,23:00:00,1.62449,4.96891,7.45976,0.101729,5.25,2.665,229.5,5.3,15.7
2020/7/4,24:00:00,1.11684,4.08957,5.80204,0.098903,1.6,0.873,238.8,6.7,15.6
2020/7/5,1:00:00,0.72222,2.89797,4.00535,0.150892,1.175,0.448,248.3,7.6,16.7
2020/7/5,2:00:00,0.45138,2.62266,3.31477,0.162209,1.375,0.66,251.7,7.7,16.2
2020/7/5,3:00:00,0.40625,2.95084,3.57374,0.155607,3.45,1.958,266.2,8.8,15.9
2020/7/5,4:00:00,0.37239,2.43302,3.00401,0.141461,3.175,1.486,272.9,9.3,14.8
2020/7/5,5:00:00,0.4401,2.74355,3.41836,0.144291,5.675,2.453,274.5,9.3,14.1
2020/7/5,6:00:00,0.81249,4.76222,6.00802,0.138632,6.475,2.524,277.1,9.6,13.9
2020/7/5,7:00:00,2.70831,6.51674,10.66942,0.226338,9.325,3.113,276,9.3,14
2020/7/5,8:00:00,2.70831,7.39723,11.54991,0.124486,7.55,2.359,275.2,9.7,14.5
2020/7/5,9:00:00,1.89581,5.12109,8.02796,0.10751,7.1,2.382,274.2,9.7,15
2020/7/5,10:00:00,3.92704,7.65205,13.67343,0.087706,11.925,3.703,272.5,10.1,15.5
2020/7/5,11:00:00,3.0807,6.87803,11.6017,0.093364,10.35,3.561,270.9,10.8,15.9
2020/7/5,12:00:00,2.84372,6.4127,10.77301,0.090535,8.65,3.703,269.9,11,16.1
2020/7/5,13:00:00,3.18226,6.87769,11.75708,0.093364,8.975,3.231,269.1,11,16.3
2020/7/5,14:00:00,3.24997,6.35952,11.34273,0.084877,9.25,4.127,268.7,11,16.2
2020/7/5,15:00:00,2.97914,5.58354,10.15149,0.082047,6.825,2.618,267.5,11,16.2
2020/7/5,16:00:00,3.65621,10.76057,16.36668,0.144291,5.05,2.877,268.4,10.3,15.8
2020/7/5,17:00:00,3.55465,7.91228,13.36267,0.130145,7.875,3.986,263.5,10.2,15.1
2020/7/5,18:00:00,1.82811,6.10539,8.90845,0.115999,11.6,5.495,263.3,9.5,14.4
2020/7/5,19:00:00,1.99738,5.22433,8.28693,0.121657,8.4,4.481,270.2,7.1,13.5
2020/7/5,20:00:00,1.38801,5.32999,7.45824,0.135803,9.2,4.811,266.7,5.7,12.5
2020/7/5,21:00:00,1.25259,6.57349,8.4941,0.130145,10.05,5,266.3,6,11.8
2020/7/5,22:00:00,1.86196,11.18102,14.03599,0.164095,8.8,4.788,271.5,5.9,11.4
2020/7/5,23:00:00,1.96352,13.66675,16.67744,0.169753,6.675,3.656,284.9,5.6,11.1
2020/7/5,24:00:00,0.8802,10.61463,11.96425,0.127315,4.75,2.571,292.8,4.6,10.6
2020/7/6,1:00:00,0.85789,6.41747,7.73289,0.099143,4.925,2.335,287.3,5.2,10.5
2020/7/6,2:00:00,0.72243,10.07735,11.18507,0.110473,7.125,2.925,285.5,5.5,10.1
2020/7/6,3:00:00,0.64342,10.50921,11.49576,0.130302,6.1,2.901,283.7,5.5,10.1
2020/7/6,4:00:00,0.67728,9.31806,10.35654,0.121804,7.175,3.231,283,5.6,10
2020/7/6,5:00:00,9.85444,26.41981,41.52974,0.104808,7.275,3.514,282.4,6.1,10.5
2020/7/6,6:00:00,2.33662,14.12692,17.70969,0.099143,6.35,3.137,286.5,6.4,11.8
2020/7/6,7:00:00,5.14734,15.61688,23.50936,0.158628,5.05,2.406,298.8,6.4,11.8
2020/7/6,8:00:00,5.48598,14.21734,22.62905,0.101976,6.425,3.184,306.3,6.7,13.2
2020/7/6,9:00:00,5.14734,11.6814,19.57387,0.101976,8.1,3.75,309,6.9,15.3
2020/7/6,10:00:00,4.74097,9.50822,16.7776,0.079315,6.275,3.09,312.8,6.5,16.8
2020/7/6,11:00:00,5.31666,11.36999,19.52209,0.096311,5.8,2.618,316,6.4,17.9
2020/7/6,12:00:00,5.28279,13.70036,21.80052,0.087812,4.35,1.675,310.3,6.3,18.3
2020/7/6,13:00:00,5.6553,12.92206,21.59339,0.08498,4.4,1.769,308.4,6.2,18.6
2020/7/6,14:00:00,5.38438,12.45715,20.71309,0.110473,6.025,2.382,304.1,6.3,18.6
2020/7/6,15:00:00,5.68916,11.21309,19.93635,0.093477,8.9,3.75,297.6,6.1,18.3
2020/7/6,16:00:00,5.45211,11.26586,19.62565,0.101976,12.675,4.481,290.3,6,17.6
2020/7/6,17:00:00,4.57165,11.01063,18.02039,0.079315,10.45,4.34,291.7,6.2,16.8
2020/7/6,18:00:00,4.06369,11.63414,17.86504,0.150131,10.9,4.363,293.2,5.8,15.5
2020/7/6,19:00:00,2.74299,12.00214,16.20799,0.07365,6.45,3.042,289.8,4.5,14.3
2020/7/6,20:00:00,2.5398,12.05477,15.94908,0.147298,6.325,2.901,287.6,3.7,12.5
2020/7/6,21:00:00,1.59161,12.47299,14.91342,0.121804,7.175,3.042,287.7,3.8,11.3
2020/7/6,22:00:00,2.33662,15.00723,18.59,0.195453,7.825,3.373,292,3.6,10.6
2020/7/6,23:00:00,1.18524,11.49081,13.30816,0.107641,6.175,3.113,287.1,3.6,10.1
2020/7/6,24:00:00,1.08365,9.88598,11.54755,0.107641,7.175,3.278,285.3,3.5,9.7
2020/7/7,1:00:00,0.54199,7.10736,7.93839,0.053886,7.1,3.137,260.6,2.7,9
2020/7/7,2:00:00,0.40649,6.48676,7.11004,0.059558,6.4,3.467,264.5,2.3,8.3
2020/7/7,3:00:00,0.50811,8.38457,9.16367,0.062394,7.375,3.821,264,2.4,7.6
2020/7/7,4:00:00,0.54199,8.74681,9.57784,0.068066,8.05,4.528,273.8,2.7,7.8
2020/7/7,5:00:00,1.35497,15.16253,17.24012,0.068066,8.825,4.41,278.4,2.3,8
2020/7/7,6:00:00,2.70994,15.0005,19.15569,0.056722,8.7,3.821,276.9,2.2,8.4
2020/7/7,7:00:00,7.18135,19.89672,30.90796,0.204198,11.325,4.151,271.4,2,9.2
2020/7/7,8:00:00,8.80731,18.64614,32.15049,0.323313,11.425,4.104,265.1,1.9,10.8
2020/7/7,9:00:00,7.65559,19.32488,31.06328,0.331821,11.675,4.693,270.2,2.6,12.3
2020/7/7,10:00:00,5.62313,15.65912,24.28113,0.119115,9.975,4.458,271.9,3,13.4
2020/7/7,11:00:00,11.585,23.70606,41.46948,0.255247,10.775,4.34,254.6,3.2,14.2
2020/7/7,12:00:00,6.43611,17.26003,27.1286,0.090755,6.275,2.807,258.6,3.2,14.4
2020/7/7,13:00:00,8.19757,23.92992,36.49936,0.269428,7.65,3.137,254.6,3,13.3
2020/7/7,14:00:00,8.33307,28.17456,40.95176,0.306298,7.4,3.561,258.4,3.4,13.2
2020/7/7,15:00:00,8.09595,26.98498,39.39859,0.192853,7.6,4.481,248,2.8,13
2020/7/7,16:00:00,11.68662,28.00264,45.92188,0.416905,9.525,3.986,232.2,2,12.8
2020/7/7,17:00:00,7.28297,24.24508,35.41214,0.153148,4.575,2.311,217.4,1.7,12.1
2020/7/7,18:00:00,3.52292,16.39433,21.79607,0.110607,2.725,1.698,178.6,1.9,11.5
2020/7/7,19:00:00,3.96329,21.51759,27.59455,0.119115,4.225,2.972,136.3,2.1,11.2
2020/7/7,20:00:00,4.67465,26.17356,33.34125,0.243903,4.425,2.665,106.7,2.2,11.2
2020/7/7,21:00:00,2.60832,27.99581,31.99518,0.119115,5.975,3.208,114.8,2.2,11.3
2020/7/7,22:00:00,1.99858,28.9825,32.04695,0.116279,6.825,3.609,105.7,2.2,11.3
2020/7/7,23:00:00,1.1856,26.13906,27.95695,0.119115,5.55,3.939,104.2,1.8,11.3
2020/7/7,24:00:00,1.35497,19.6667,21.7443,0.113443,4.05,2.972,80.5,2,11.3
2020/7/8,1:00:00,0.67769,12.55692,13.59603,0.098437,4.925,3.726,64.1,1.6,11
2020/7/8,2:00:00,0.76805,14.35081,15.52847,0.098437,6.35,4.788,59.8,1.9,10.7
2020/7/8,3:00:00,0.4405,6.93353,7.60895,0.093704,5.225,3.703,30.1,2.2,10.4
2020/7/8,4:00:00,0.33885,4.91541,5.43496,0.090865,3.975,2.783,27.5,2.7,10.2
2020/7/8,5:00:00,0.60992,8.43364,9.36884,0.099383,5.225,3.679,38,2.6,10
2020/7/8,6:00:00,3.55787,20.11488,25.57021,0.11642,8,5.943,47.2,2.8,9.8
2020/7/8,7:00:00,7.35294,18.90264,30.17698,0.11642,13.05,10.377,41.2,2.1,9.5
2020/7/8,8:00:00,6.43806,15.80218,25.67373,0.110741,12.675,9.693,57.3,1.9,10.1
2020/7/8,9:00:00,5.72648,15.23688,24.01736,0.090865,8.5,5.731,72,2,11.2
2020/7/8,10:00:00,3.65953,10.33136,15.94256,0.090865,7.95,4.953,93.3,2.8,15.2
2020/7/8,11:00:00,1.86365,7.18419,10.04174,0.056791,5.825,3.325,108.3,2.6,14.5
2020/7/8,12:00:00,2.07825,8.26995,11.45656,0.056791,7.325,3.585,123.6,2.2,14.9
2020/7/8,13:00:00,No data,No data,No data,No data,10.475,4.599,133.9,2.3,14.6
2020/7/8,14:00:00,No data,No data,No data,No data,No data,No data,143.8,2.1,14.5
2020/7/8,15:00:00,No data,No data,No data,No data,No data,5.259,126.9,2.5,14.8
2020/7/8,16:00:00,3.21903,17.47698,22.41275,0.093704,10.425,5.755,122.4,2.9,14.1
2020/7/8,17:00:00,3.96449,25.7028,31.78159,0.130617,13.225,7.099,119.1,2.7,13.4
2020/7/8,18:00:00,1.5248,16.76201,19.10001,0.110741,9.45,6.179,121.5,2.9,12.9
2020/7/8,19:00:00,1.5248,14.27746,16.61546,0.119259,9.275,6.274,119,3.4,12.4
2020/7/8,20:00:00,1.05042,13.65904,15.26966,0.105062,9.225,6.627,123.2,3.3,11.8
2020/7/8,21:00:00,1.99919,22.76364,25.82901,0.136296,9.25,6.958,115.6,3.4,11.6
2020/7/8,22:00:00,1.28761,14.95172,16.92603,0.113581,6.875,5.118,110.5,3.9,11.6
2020/7/8,23:00:00,1.49092,14.79527,17.08131,0.107902,4.05,3.113,105.3,4.1,11.4
2020/7/8,24:00:00,0.81323,9.31242,10.55936,0.093704,2.05,1.344,92.8,4,11.3
2020/7/9,1:00:00,0.49714,4.21005,4.97232,0.065309,1.8,1.203,94.7,4.4,11.2
2020/7/9,2:00:00,0.36156,3.03674,3.59112,0.056791,1.425,0.778,81.7,4.8,11.1
2020/7/9,3:00:00,0.30506,2.17379,2.64155,0.056791,1,0.472,81.8,4.7,11
2020/7/9,4:00:00,0.44065,2.74283,3.41847,0.05963,0.9,0.401,78.6,4.7,11.1
2020/7/9,5:00:00,0.54233,3.7264,4.55796,0.06247,0.9,0.472,73.8,4.3,10.9
2020/7/9,6:00:00,1.83037,6.98273,9.78926,0.076667,0.775,0.448,69.9,4.2,10.8
2020/7/9,7:00:00,3.66074,13.34391,18.95698,0.090865,1.1,0.542,70.9,4,10.8
2020/7/9,8:00:00,3.05062,9.09992,13.77747,0.082346,1.5,0.778,62.3,3.4,10.7
2020/7/9,9:00:00,3.38958,10.6002,15.79748,0.085186,2.05,0.896,60.5,3.6,10.8
2020/7/9,10:00:00,3.72854,10.13227,15.84928,0.088025,2.7,1.203,64.6,3.6,11.1
2020/7/9,11:00:00,3.96581,10.44179,16.52261,0.090865,2.9,1.627,59.7,3.5,11.5
2020/7/9,12:00:00,5.15216,12.45558,20.35544,0.085186,2.65,1.368,55.8,3.8,12.2
2020/7/9,13:00:00,3.93191,10.02761,16.05646,0.090865,3.4,1.816,53,3.4,13.2
2020/7/9,14:00:00,3.96581,13.96385,20.04467,0.082346,4.4,2.288,52.5,3.3,14.3
2020/7/9,15:00:00,4.54204,12.2516,19.21595,0.107902,4.3,2.241,61.6,3,14.5
2020/7/9,16:00:00,4.50814,17.06871,23.98109,0.122099,3.625,2.241,63,1.8,14.1
2020/7/9,17:00:00,4.57593,17.22374,24.24007,0.144815,3.825,2.382,56.6,2.8,14.5
2020/7/9,18:00:00,2.74556,14.48821,18.698,0.110741,3.1,1.981,67,2.7,14.1
2020/7/9,19:00:00,2.30491,13.14385,16.678,0.102223,3.625,2.123,73.6,2.1,14.1
2020/7/9,20:00:00,3.32179,19.82007,24.9134,0.144815,4.05,2.618,85.6,1,12.2
2020/7/9,21:00:00,2.03375,17.59964,20.71801,0.133457,3.975,2.783,56.1,0.3,10
2020/7/9,22:00:00,1.45752,14.18419,16.41902,0.110741,4.525,2.759,56.3,0.1,8.5
2020/7/9,23:00:00,1.35583,13.82216,15.90107,0.113581,5.4,3.373,27.2,0,7.4
2020/7/9,24:00:00,0.94908,11.75249,13.20773,0.090865,5.5,3.609,343.7,1.5,7.7
2020/7/10,1:00:00,0.85898,10.56892,11.886,0.127778,5.675,3.703,245.9,1.5,8.3
2020/7/10,2:00:00,0.85898,13.40221,14.71929,0.124938,5.85,4.269,262.1,1.3,9.3
2020/7/10,3:00:00,0.81377,13.36787,14.61563,0.136296,8.575,6.179,310.1,1.3,9.7
2020/7/10,4:00:00,0.9494,13.41905,14.87478,0.139136,6.575,5.189,335.3,2.2,9.9
2020/7/10,5:00:00,2.3735,14.24152,17.88083,0.144815,6.575,4.575,309.6,2.5,9.8
2020/7/10,6:00:00,4.20448,14.38828,20.83505,0.130617,5.35,2.618,303.6,3.6,9.4
2020/7/10,7:00:00,9.29054,21.2054,35.45069,0.136296,4.175,1.745,310.2,3.4,11.4
2020/7/10,8:00:00,8.37505,18.51468,31.35624,0.107902,5.45,1.91,314.2,4.5,12.5
2020/7/10,9:00:00,6.81532,13.49475,23.94476,0.085186,7.05,2.241,323.7,4.7,13.6
2020/7/10,10:00:00,6.2389,13.29018,22.85636,0.090865,6.1,1.84,324.9,4.8,15.2
2020/7/10,11:00:00,6.7136,13.8062,24.10025,0.079507,5.5,1.887,326.6,5.6,15.9
2020/7/10,12:00:00,5.11997,9.71935,17.56986,0.068149,4.35,1.627,327.6,5.2,16.6
2020/7/10,13:00:00,4.50964,10.60334,17.51803,0.070988,5.25,1.769,334.7,5.2,17.4
2020/7/10,14:00:00,5.49295,15.57419,23.99659,0.090865,4.975,1.792,322.4,5.2,17.5
2020/7/10,15:00:00,7.56128,18.10393,29.69772,0.156173,4.575,1.934,317.3,5.5,18.2
2020/7/10,16:00:00,5.22169,13.76149,21.76796,0.124938,2.45,1.203,310.4,6,17.8
2020/7/10,17:00:00,5.69639,20.23778,28.97212,0.170371,3.025,1.486,309.4,6.4,16.6
2020/7/10,18:00:00,4.8148,22.36696,29.74955,0.173211,3.35,2.123,301.2,5.5,15.4
2020/7/10,19:00:00,5.22169,17.49314,25.49962,0.144815,3.5,1.722,297.6,4.7,14.3
2020/7/10,20:00:00,3.62806,12.42154,17.98448,0.11642,5.075,2.17,294.2,4.5,12.6
2020/7/10,21:00:00,4.54355,12.36535,19.33203,0.11642,5.5,2.311,293.8,4.7,11.8
2020/7/10,22:00:00,4.47573,14.9571,21.81979,0.141975,6.625,2.783,293.2,4.4,11.5
2020/7/10,23:00:00,4.7809,18.01352,25.34413,0.17889,7.45,3.208,294.3,4,10.8
2020/7/10,24:00:00,2.30568,8.79985,12.33518,0.099383,6.775,2.854,293.3,3.2,10.1
2020/7/11,1:00:00,1.40196,9.53659,11.68623,0.136296,7.3,2.877,290.1,2.9,8.6
